,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
185,0,2021-07-06 15:25:00,4642428.793172435,1028626.6244069956,4236853.314243356,1.580203259145098e-08,7.511386374606969e-09,17,-8.290646216844012e-09
186,0,2021-07-06 15:30:00,4642429.084812248,1028626.9989854662,4236853.3329365235,1.2298415177017704e-08,-3.29483258572539e-10,17,-1.2627898435590243e-08
187,0,2021-07-06 15:35:00,4642427.738960795,1028627.1767206939,4236852.722551269,9.630767615305484e-09,-8.036984840394096e-09,16,-1.766775245569958e-08
188,0,2021-07-06 15:40:00,4642427.110447159,1028627.3665911832,4236852.504317676,1.0206621594023627e-08,-1.2015416618096349e-08,15,-2.2222038212119977e-08
189,0,2021-07-06 15:45:00,4642426.457282573,1028627.7760578824,4236852.383146637,7.97308380173873e-09,-1.893362019476885e-08,15,-2.690670399650758e-08
190,0,2021-07-06 15:50:00,4642426.386831223,1028628.2551453029,4236852.853720062,8.19221177537203e-09,-2.193887406206583e-08,17,-3.013108583743786e-08
191,0,2021-07-06 15:55:00,4642425.471581602,1028628.6540343884,4236852.564967482,4.944000020915084e-09,-2.929409293248401e-08,17,-3.423809295339909e-08
192,0,2021-07-06 16:00:00,4642423.211406574,1028629.0790630579,4236851.665466996,-2.3455133104738167e-09,-3.787135323346925e-08,16,-3.552583992299543e-08
193,0,2021-07-06 16:05:00,4642421.679698901,1028629.5195579916,4236850.383706615,-5.377248247267786e-09,-4.28433330897313e-08,15,-3.7466084842463515e-08
194,0,2021-07-06 16:10:00,4642421.399438822,1028630.0155343611,4236849.799621019,-9.10516858738111e-09,-4.806012806416104e-08,15,-3.8954959476779934e-08
195,0,2021-07-06 16:15:00,4642420.507511448,1028630.0726982529,4236848.96092314,-1.3456189093186916e-08,-5.368889101831663e-08,15,-4.023270192512972e-08
196,0,2021-07-06 16:20:00,4642419.383720881,1028630.0526676174,4236848.254780452,-2.0861658158264608e-08,-6.158785442470783e-08,15,-4.0726196266443226e-08
197,0,2021-07-06 16:25:00,4642419.0288527915,1028629.8724325813,4236847.5829022005,-2.4325590487639396e-08,-6.376301092032256e-08,15,-3.943742043268317e-08
198,0,2021-07-06 16:30:00,4642418.07997691,1028630.1717359034,4236847.198030415,-2.0246886939294866e-08,-5.896411671164118e-08,15,-3.871722977234631e-08
199,0,2021-07-06 16:35:00,4642417.881327148,1028630.1113824443,4236846.167499105,-2.5861044277357765e-08,-6.235678892508147e-08,15,-3.64957446477237e-08
200,0,2021-07-06 16:40:00,4642419.155186617,1028630.7431719596,4236846.719230705,-2.1430610761651606e-08,-5.601943411044166e-08,16,-3.4588823348790055e-08
201,0,2021-07-06 16:45:00,4642423.881617911,1028630.4260166376,4236848.739550029,-9.609880842366917e-09,-3.642256643366483e-08,15,-2.6812685591297913e-08
202,0,2021-07-06 16:50:00,4642424.38379195,1028630.7083964904,4236848.743655325,-7.2348622361288345e-09,-3.23883287843665e-08,14,-2.5153466548237668e-08
203,0,2021-07-06 16:55:00,4642424.681489124,1028630.5477325505,4236848.846222594,-6.7757643164731024e-09,-2.7013925180134922e-08,14,-2.023816086366182e-08
204,0,2021-07-06 17:00:00,4642424.760789538,1028630.0890252268,4236848.88423606,-9.192105462716443e-09,-2.2725096501022762e-08,15,-1.3532991038306319e-08
205,0,2021-07-06 17:05:00,4642424.569663813,1028630.5663154052,4236849.1768828,-9.511375801403951e-09,-1.806788097160667e-08,15,-8.556505170202719e-09
206,0,2021-07-06 17:10:00,4642425.694850844,1028630.1834905018,4236850.201249581,-5.951174287700068e-09,-9.467936780986081e-09,15,-3.516762493286013e-09
207,0,2021-07-06 17:15:00,4642426.252823347,1028630.0409045703,4236850.502267513,-5.220969548357745e-09,-2.8374590777002008e-09,15,2.383510470657544e-09
208,0,2021-07-06 17:20:00,4642426.930012289,1028630.3872313827,4236851.799155836,-3.234484981064635e-09,5.646015694430031e-09,15,8.880500675494665e-09
209,0,2021-07-06 17:25:00,4642426.66217655,1028630.2247051569,4236851.511753489,9.938240187713827e-10,1.3892708114519803e-08,15,1.289888409574842e-08
210,0,2021-07-06 17:30:00,4642423.480921562,1028628.4901636804,4236850.749584405,-1.1253706939161832e-08,3.920350276263859e-09,15,1.5174057215425693e-08
