,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC,iono_delay
1415,G26,6010531.002689988,-20230765.26732693,15899859.45506706,824.2206747366155,1889.1753808843464,2111.167159434028,8.169675675162448e-05,24262626.864,G,2021-05-06 10:55:00,,
1416,G29,18165464.79119292,1497735.1311100638,19286422.38412731,-1814.0589312807767,1652.5632367342114,1571.8150188625464,-0.0003423304087846,20340769.081,G,2021-05-06 10:55:00,,
1417,G31,14771941.912582748,-9989805.361117955,19742007.162144955,2369.1452007068565,842.6863475466081,-1295.1647405728272,-0.0001157123165285,21585204.077,G,2021-05-06 10:55:00,,
1418,G32,20944299.09056528,-15174224.467247764,-5519487.763062427,-301.3309639428131,718.3482217309146,-3073.593137326241,2.1630794435622075e-05,24962896.351,G,2021-05-06 10:55:00,,
1419,G02,-5100658.646632374,14733943.57864892,22160907.767716303,-2611.1813666092366,-496.1338852893238,-274.6606349623873,-0.0006018921740178,24757519.034,G,2021-05-06 11:00:00,,
1420,G05,4234742.552451152,25573542.91391535,5178606.247276874,-497.3786114427408,-556.7661165225738,3084.011463739173,-4.113615068490202e-05,24578715.698,G,2021-05-06 11:00:00,,
1421,G12,9875992.584678449,23508475.880114824,7443744.426887108,-24.29896813030692,998.7198812199716,-3004.7135152567616,-3.7362206057874064e-05,23313894.883,G,2021-05-06 11:00:00,,
1422,G18,25910610.791084778,4534473.574867751,-3930368.361060327,409.8155238605033,375.2179104476669,3135.694972553048,0.0003509594716888,22945445.603,G,2021-05-06 11:00:00,,
1423,G20,14435606.130258355,21598126.17983296,-6160362.355913074,22.23436652786856,838.9601485077978,2975.235616529605,0.0005224648102739,24885637.627,G,2021-05-06 11:00:00,,
1424,G25,15765959.390901212,13225141.388335988,16675468.83860465,412.9853273788145,2124.5150864218053,-2016.46917075536,0.0001320458814006,20629388.013,G,2021-05-06 11:00:00,,
1425,G26,6265864.877254832,-19654855.198072266,16517548.933358444,878.2389115711671,1949.3532973125684,2006.1027843268068,8.169825741788241e-05,24084888.102,G,2021-05-06 11:00:00,,
1426,G29,17619292.516029466,2004239.631300372,19739304.5981388,-1826.136384304324,1723.8156220722542,1446.912606495575,-0.0003423323869356,20343107.276,G,2021-05-06 11:00:00,,
1427,G31,15477395.800875222,-9745410.233832454,19334784.415892147,2332.933912554929,786.6718281718847,-1419.1965723630365,-0.0001157129645435,21515513.925,G,2021-05-06 11:00:00,,
1428,G32,20843525.987492982,-14945557.184713587,-6435913.7485325765,-369.772337520703,806.4186111497879,-3034.9235827459183,2.163065801141681e-05,25124347.23,G,2021-05-06 11:00:00,,
1429,G02,-5883610.904063201,14592511.22217245,22058556.625581823,-2607.562704028119,-446.67305122166863,-407.5811580219637,-0.0006018931630933,24926897.64,G,2021-05-06 11:05:00,,
1430,G05,4078588.3695260426,25391199.88712648,6098479.907475737,-544.2653298955953,-658.376456761469,3047.483736438199,-4.113649174541519e-05,24452454.663,G,2021-05-06 11:05:00,,
1431,G12,9867929.475177694,23791326.362478543,6535496.076519731,-30.253330075304305,886.7957227760832,-3049.301764162983,-3.7363740830183306e-05,23478788.363,G,2021-05-06 11:05:00,,
1432,G18,26017400.98676201,4641319.77670068,-2986211.1699223043,301.7610477741688,337.79324701042185,3157.6858506556346,0.0003509592670524,22744652.305,G,2021-05-06 11:05:00,,
1433,G20,14437406.233925331,21834492.51391356,-5262265.567163956,-10.97776942555869,736.8756140314555,3011.134874333159,0.0005224647079557,24724309.372,G,2021-05-06 11:05:00,,
1434,G25,15892147.363419008,13850003.322424756,16054633.180708392,427.5757021556968,2040.639306244107,-2121.7476448905977,0.0001320480300819,20711392.27,G,2021-05-06 11:05:00,,
1435,G26,6537599.207362784,-19061683.54110412,17103135.82514189,933.5054697471588,2004.2294220321764,1897.1856523243875,8.169975808414033e-05,23907872.453,G,2021-05-06 11:05:00,,
1436,G29,17070351.309893414,2531816.2009161552,20154289.71652255,-1832.5311297687883,1792.9851830130474,1319.2080657831325,-0.0003423343650865,20353004.826,G,2021-05-06 11:05:00,,
1437,G31,16171138.33872385,-9517751.276718283,18890774.7176223,2291.084137432668,731.1670208192651,-1540.373630981214,-0.0001157136125584,21456090.56,G,2021-05-06 11:05:00,,
1438,G32,20722875.18955323,-14690198.516174445,-7339851.809561652,-433.8193811628957,896.2364981124938,-2990.3533970623503,2.1630521587211543e-05,25285478.821,G,2021-05-06 11:05:00,,
1439,G02,-6664632.977142271,14465968.943166783,21916429.81732252,-2598.311788924117,-396.92028446583214,-539.7942651468176,-0.0006018941521688,25099846.315,G,2021-05-06 11:10:00,,
1440,G05,3907823.7960258937,25178819.232590333,7006502.479998246,-594.747003704545,-756.9653068036303,3005.0163247040828,-4.113683280592835e-05,24331939.524,G,2021-05-06 11:10:00,,
1441,G12,9857360.379700352,24040479.4516785,5614751.050552009,-41.00899204109177,774.1329741144154,-3088.013575543644,-3.736527560249255e-05,23646703.759,G,2021-05-06 11:10:00,,
1442,G18,26091469.608292103,4737578.45826862,-2036359.0493674688,191.72875097979,304.6572317093403,3173.655120470612,0.0003509590624161,22548118.578,G,2021-05-06 11:10:00,,
1443,G20,14428576.300494196,22040304.35251204,-4354249.397713773,-48.62089428055944,635.3189881814694,3041.354807010553,0.0005224646056376,24563168.138,G,2021-05-06 11:10:00,,
1444,G25,16022081.173336904,14449185.772507044,15402842.376161924,437.93035581153305,1953.37190862314,-2222.8051833477366,0.0001320501787631,20799953.583,G,2021-05-06 11:10:00,,
1445,G26,6826061.709234984,-18452860.62070104,17655496.831121475,989.7073212845738,2053.675534316312,1784.6338158870494,8.170125875039826e-05,23731792.968,G,2021-05-06 11:10:00,,
1446,G29,16520333.42034617,3079787.6658048285,20530573.68975846,-1833.330824655607,1859.7242520422392,1188.9462175487154,-0.0003423363432375,20370268.852,G,2021-05-06 11:10:00,,
1447,G31,16851492.209477056,-9306626.214881912,18410867.881191973,2243.694335176603,676.5000680902792,-1658.4744778235442,-0.0001157142605734,21407172.392,G,2021-05-06 11:10:00,,
1448,G32,20583690.55093177,-14407673.57775591,-8229544.135549007,-493.30521205417335,987.4711674314724,-2939.9670943472925,2.163038516300628e-05,25445747.91,G,2021-05-06 11:10:00,,
1449,G02,-7442034.676825874,14354356.086429842,21734773.2514422,-2583.428535524624,-347.1971463592866,-671.0755587717831,-0.0006018951412443,25275940.458,G,2021-05-06 11:15:00,,
1450,G05,3721402.066397036,24937353.21705309,7900903.569051919,-648.6090880056163,-852.2294975869265,2956.687983135332,-4.113717386644152e-05,24217736.727,G,2021-05-06 11:15:00,,
1451,G12,9842842.9565848,24255769.73608285,4683281.703120982,-56.57511900243022,661.106095776138,-3120.7880522790806,-3.736681037480179e-05,23817530.889,G,2021-05-06 11:15:00,,
1452,G18,26132275.07834857,4824555.660737218,-1082623.3562261024,80.06511067640244,275.935944951784,3183.572185114762,0.0003509588577798,22356352.575,G,2021-05-06 11:15:00,,
1453,G20,14407798.555181747,22215769.775957685,-3438026.148244148,-90.6147587538089,534.6208756430212,3065.8404285114734,0.0005224645033194,24402752.385,G,2021-05-06 11:15:00,,
1454,G25,16154466.616565714,15021719.843334258,14721390.70601946,443.89609478301713,1863.0385986348665,-2319.456687345732,0.0001320523274443,20895034.117,G,2021-05-06 11:15:00,,
1455,G26,7131485.219016313,-17830031.882785954,18173575.123464964,1046.525202551941,2097.585782629912,1668.6722823730263,8.170275941665619e-05,23556878.141,G,2021-05-06 11:15:00,,
1456,G29,15970901.317428883,3647373.688070797,20867426.69569635,-1828.6462500336324,1923.6929915913947,1056.3770106646482,-0.0003423383213885,20394698.734,G,2021-05-06 11:15:00,,
1457,G31,17516812.847109474,-9111735.240022505,17896019.13864545,2190.8842988257206,622.9928180295643,-1773.2844852938858,-0.0001157149085884,21368960.192,G,2021-05-06 11:15:00,,
1458,G32,20427362.82007581,-14097608.079178687,-9103260.052166928,-548.0841943464553,1079.7829527824342,-2883.861040627089,2.163024873880101e-05,25604626.048,G,2021-05-06 11:15:00,,
1459,G02,-8214128.791473213,14257615.59591896,21513899.999563847,-2562.932878750084,-297.8245387931679,-801.201721135769,-0.0006018961303198,25454756.319,G,2021-05-06 11:20:00,,
1460,G04,-7506705.709335571,-13995427.34821106,21290225.872084845,1836.5336163208635,-1983.3279054399293,-662.0674143010722,-0.0001951264166564,25829546.536,G,2021-05-06 11:20:00,,
1461,G05,3518343.494875469,24667842.927376963,8779938.220154906,-705.6190910163866,-943.8802774175156,2902.589541592886,-4.113751492695468e-05,24110388.838,G,2021-05-06 11:20:00,,
1462,G12,9822935.573702408,24437144.086529,3742876.927185566,-76.9378271806561,548.0889188491692,-3147.575833397804,-3.736834514711103e-05,23991145.847,G,2021-05-06 11:20:00,,
1463,G18,26139380.90739213,4903592.016167693,-126822.91487604105,-32.876004601672186,251.7338312579112,3187.417865956128,0.0003509586531435,22169845.736,G,2021-05-06 11:20:00,,
1464,G20,14373782.374689609,22361195.27797954,-2515323.0798357045,-136.85865944463697,435.1065425716602,3084.547001745396,0.0005224644010013,24243602.393,G,2021-05-06 11:20:00,,
1465,G25,16287966.613715269,15566735.873289138,14011626.55391492,445.3403756200119,1769.9749858344253,-2411.5266170965674,0.0001320544761256,20996580.093,G,2021-05-06 11:20:00,,
1466,G26,7454006.04126679,-17194871.124467988,18656382.356706183,1103.635079209834,2135.8770654918926,1549.5325082391705,8.170426008291411e-05,23383364.285,G,2021-05-06 11:20:00,,
1467,G29,15423680.832310945,4233693.341278162,21164194.605920818,-1818.610788638383,1984.5608963942625,921.7550398964628,-0.0003423402995395,20426076.935,G,2021-05-06 11:20:00,,
1468,G31,18165494.755814098,-8932683.105720244,17347247.048322875,2132.794604939488,570.9594512932057,-1884.596157548269,-0.0001157155566034,21341609.304,G,2021-05-06 11:20:00,,
1469,G02,-8979237.089513378,14175594.400668755,21254189.93744748,-2536.8647394135587,-249.121450613391,-929.9507483095184,-0.0006018971193952,25635889.75,G,2021-05-06 11:25:00,,
1470,G04,-6963531.239183971,-14592177.44171085,21071292.170827225,1784.1186655001095,-1994.1453360912028,-797.2614314375492,-0.0001951268941411,25790024.21,G,2021-05-06 11:25:00,,
1471,G05,3297740.709586337,24371413.756558888,9641890.51936391,-765.5275877914368,-1031.6445594200825,2842.823744533024,-4.113785598746785e-05,24010433.288,G,2021-05-06 11:25:00,,
1472,G12,9796204.207855236,24584661.23588155,2795338.694166685,-102.06030202732993,435.45310361780577,-3168.3390870922167,-3.736987991942027e-05,24167433.582,G,2021-05-06 11:25:00,,
1473,G16,2311768.6624364853,-22785325.59262118,12798619.067386772,703.0464017759687,1544.398136695747,2617.907156007333,-0.0003208392458872,25509732.156,G,2021-05-06 11:25:00,,
1474,G18,26112457.69400709,4976056.188502028,829219.4145143465,-146.73478687950197,232.133259966525,3185.1844410217345,0.0003509584485072,21989096.498,G,2021-05-06 11:25:00,,
1475,G20,14325270.36780124,22476983.96871616,-1587879.3284272896,-187.2318235217924,337.094617917941,3097.440108551849,0.0005224642986831,24086278.854,G,2021-05-06 11:25:00,,
1476,G25,16421207.488800297,16083466.185615288,13274949.49891642,442.1518466801026,1674.525112078867,-2498.849250399725,0.0001320566248068,21104534.077,G,2021-05-06 11:25:00,,
1477,G26,7793662.739913083,-16549073.624810057,19103000.525169693,1160.709629830481,2168.489308936801,1427.4518819206623,8.170576074917204e-05,23211516.331,G,2021-05-06 11:25:00,,
1478,G29,14880254.46747982,4837768.130839449,21420300.30587575,-1803.3798040824045,2042.0082579472864,785.3390532824016,-0.0003423422776904,20464192.194,G,2021-05-06 11:25:00,,
1479,G31,18795977.65235108,-8768981.62833929,16765631.309606211,2069.585982211844,520.7051507271531,-1992.209432188136,-0.0001157162046183,21325242.328,G,2021-05-06 11:25:00,,
1480,G02,-9735696.30159317,14108044.176349476,20956089.3153854,-2505.283922216615,-201.4037075323052,-1057.102187100551,-0.0006018981084707,25818930.246,G,2021-05-06 11:30:00,,
1481,G04,-6436525.855309421,-15191390.882931571,20812019.431650225,1728.790607360066,-1999.726794000823,-930.9513543960308,-0.0001951273716258,25760116.053,G,2021-05-06 11:30:00,,
1482,G05,3058763.570226224,24049270.52573684,10485077.139818331,-828.0693151233293,-1115.2660998373076,2777.5050604926705,-4.113819704798101e-05,23918370.847,G,2021-05-06 11:30:00,,
1483,G12,9761229.294045754,24698490.8989233,1842478.599022013,-131.88301414042084,323.56661751783633,-3183.051481603836,-3.737141469172952e-05,24346258.42,G,2021-05-06 11:30:00,,
1484,G16,2531202.014209424,-22309682.437518727,13571018.3506142,760.2519130122213,1625.7412031486956,2530.5683835747345,-0.000320841053508,25320523.828,G,2021-05-06 11:30:00,,
1485,G18,26051284.68565691,5043338.196972237,1783680.1761382108,-261.14696635674096,217.1941809598304,3176.8756625436527,0.0003509582438709,21814574.313,G,2021-05-06 11:30:00,,
1486,G20,14261044.328266716,22563633.392148223,-657442.8004306752,-241.59387516894736,240.89582240462744,3104.495705350381,0.000522464196365,23931331.346,G,2021-05-06 11:30:00,,
1487,G25,16552785.395889996,16571247.39406466,12512807.334742691,434.2407925484477,1577.039954307553,-2581.268915006944,0.000132058773488,21218817.343,G,2021-05-06 11:30:00,,
1488,G26,8150395.376208022,-15894349.207969114,19512583.663759623,1217.4197411578891,2195.38563982084,1302.673196975933,8.170726141542996e-05,23041601.396,G,2021-05-06 11:30:00,,
1489,G29,14342154.90760277,5458525.447245593,21635244.86575361,-1783.1299243031272,2095.727584590961,647.3914500160038,-0.0003423442558414,20508813.495,G,2021-05-06 11:30:00,,
1490,G31,19406752.40715409,-8620052.58007574,16152310.489994165,2001.438601837556,472.5248182870055,-2095.931963073283,-0.0001157168526333,21319930.695,G,2021-05-06 11:30:00,,
1491,G02,-10481864.062037507,14054622.480889056,20620110.25700909,-2468.269946501173,-154.98272903867604,-1182.4373755151307,-0.0006018990975462,26003488.838,G,2021-05-06 11:35:00,,
1492,G04,-5926517.182532819,-15791476.847964214,20512897.421666898,1670.8597714661496,-1999.9422678062565,-1062.8807491408024,-0.0001951278491105,25739867.443,G,2021-05-06 11:35:00,,
1493,G05,2800663.745718674,23702692.26381233,11307850.826691106,-892.964342623914,-1194.5066013455432,2706.759462044853,-4.113853810849418e-05,23834687.459,G,2021-05-06 11:35:00,,
1494,G12,9716612.495515414,24778912.43930653,886114.4172740099,-166.32403120660535,212.7922385984021,-3191.6981347869505,-3.737294946403876e-05,24527487.259,G,2021-05-06 11:35:00,,
1495,G16,2768150.2308541927,-21810381.627006747,14316457.43962471,819.7611895027798,1702.0774289301585,2438.203401294564,-0.0003208428611287,25130912.089,G,2021-05-06 11:35:00,,
1496,G18,25955750.89307269,5106842.650668643,2734738.760829417,-375.7453085313428,206.9538768886279,3162.5067535883154,0.0003509580392346,21646747.021,G,2021-05-06 11:35:00,,
1497,G20,14179931.03571114,22621732.966982324,274232.9461959979,-299.7853819943126,146.81173002732766,3105.7001644281945,0.0005224640940468,23779323.795,G,2021-05-06 11:35:00,,
1498,G25,16681272.864381129,17029522.25648505,11726693.023171356,421.5394803361667,1477.8759091745542,-2658.640195028714,0.0001320609221693,21339344.282,G,2021-05-06 11:35:00,,
1499,G26,8524045.196134489,-15232415.27000403,19884359.38942977,1273.4360079724906,2216.552454734618,1175.4441170808132,8.170876208168789e-05,22873903.378,G,2021-05-06 11:35:00,,
1500,G29,13810858.759344202,6094802.437873619,21808608.559449065,-1758.0582322837138,2145.424970908424,508.1777698267662,-0.0003423462339924,20559716.089,G,2021-05-06 11:35:00,,
1501,G31,19996366.76126888,-8485230.95924379,15508479.670137815,1928.5512933297528,426.70184394853663,-2195.579384480819,-0.0001157175006483,21325707.991,G,2021-05-06 11:35:00,,
1502,G02,-11216124.7894561,14014894.261533624,20246830.185342368,-2425.921809833927,-110.16429582490814,-1305.7396874262322,-0.0006019000866217,26189181.766,G,2021-05-06 11:40:00,,
1503,G04,-5434238.363335332,-16390808.721573891,20174492.371054582,1610.645479588935,-1994.6832562894133,-1192.796377859993,-0.0001951283265952,25729272.894,G,2021-05-06 11:40:00,,
1504,G05,2522778.929785573,23333026.668015126,12108603.811749743,-959.9193146078758,-1269.1467359089695,2630.724176659965,-4.113887916900734e-05,23759832.304,G,2021-05-06 11:40:00,,
1505,G12,9660983.366076993,24826313.09212008,-71933.31973734705,-205.2794236900149,103.48609047904232,-3194.275543187912,-3.7374484236348e-05,24710975.109,G,2021-05-06 11:40:00,,
1506,G16,3023257.9225244047,-21288958.684796475,15033456.80424993,881.2620208964045,1773.187362585711,2341.00290080214,-0.0003208446687494,24941074.305,G,2021-05-06 11:40:00,,
1507,G18,25825855.75336445,5167981.923391659,3680580.844190228,-490.1611245347616,201.4268129765701,3142.1043837494485,0.0003509578345983,21486058.786,G,2021-05-06 11:40:00,,
1508,G20,14080807.880882328,22651961.06145906,1205391.831100938,-361.6284793266816,55.13356683507836,3101.050300815598,0.0005224639917287,23630815.594,G,2021-05-06 11:40:00,,
1509,G25,16805225.43338889,17457841.071930997,10918141.58937534,404.0024074740411,1377.3932663766384,-2730.828111743743,0.0001320630708505,21466011.021,G,2021-05-06 11:40:00,,
1510,G26,8914354.767583646,-14564989.800640697,20217630.281126324,1328.430230560948,2231.999384796167,1046.016634446079,8.171026274794581e-05,22708719.977,G,2021-05-06 11:40:00,,
1511,G29,13287780.54744966,6745350.281246144,21940051.729178704,-1728.3813674992489,2190.8214103464907,367.96617487911726,-0.0003423482121434,20616667.344,G,2021-05-06 11:40:00,,
1512,G31,20563430.79734192,-8363768.621541849,14835388.012392689,1851.1406897078427,383.5069309673448,-2290.975556885734,-0.0001157181486633,21342556.688,G,2021-05-06 11:40:00,,
